,hid,rlid,admin1,admin2,hh_size
5169,,,51,153,4
5170,,,51,065,1
5171,,,51,770,1
5172,,,51,590,1
5173,,,51,035,2
5174,,,51,700,2
5175,,,51,089,1
5176,,,51,163,1
5177,,,51,103,3
5178,,,51,041,2
5179,,,51,770,2
5180,,,51,013,3
5181,,,51,059,1
5182,,,51,183,2
5183,,,51,165,1
5184,,,51,121,2
5185,,,51,053,2
5186,,,51,199,2
5187,,,51,171,1
5188,,,51,041,1
5189,,,51,510,3
5190,,,51,131,2
5191,,,51,810,1
5192,,,51,059,3
5193,,,51,059,1
5194,,,51,187,2
5195,,,51,171,1
5196,,,51,153,2
5197,,,51,550,2
5198,,,51,031,3
5199,,,51,710,2
5200,,,51,161,1
5201,,,51,089,3
5202,,,51,057,1
5203,,,51,059,2
5204,,,51,059,2
5205,,,51,840,2
5206,,,51,199,1
5207,,,51,650,2
5208,,,51,195,4
5209,,,51,770,3
5210,,,51,550,2
5211,,,51,740,2
5212,,,51,540,2
5213,,,51,680,1
5214,,,51,650,1
5215,,,51,153,2
5216,,,51,650,2
5217,,,51,041,1
5218,,,51,650,2
5219,,,51,013,3
5220,,,51,710,3
5221,,,51,760,1
5222,,,51,099,1
5223,,,51,087,1
5224,,,51,153,1
5225,,,51,173,1
5226,,,51,760,2
5227,,,51,165,1
5228,,,51,550,3
5229,,,51,153,2
5230,,,51,710,2
5231,,,51,760,1
5232,,,51,550,2
5233,,,51,173,3
5234,,,51,059,2
5235,,,51,059,2
5236,,,51,700,1
5237,,,51,059,1
5238,,,51,640,2
5239,,,51,107,2
5240,,,51,059,1
5241,,,51,510,3
5242,,,51,760,1
5243,,,51,099,1
5244,,,51,680,3
5245,,,51,550,5
5246,,,51,163,4
5247,,,51,155,1
5248,,,51,051,2
5249,,,51,710,2
5250,,,51,760,1
5251,,,51,041,2
5252,,,51,193,1
5253,,,51,800,1
5254,,,51,760,2
5255,,,51,125,3
5256,,,51,700,1
5257,,,51,760,2
5258,,,51,550,2
5259,,,51,810,3
5260,,,51,760,2
5261,,,51,680,1
5262,,,51,173,1
5263,,,51,063,3
5264,,,51,059,1
5265,,,51,191,2
5266,,,51,550,1
5267,,,51,680,1
5268,,,51,730,1
5269,,,51,005,1
5270,,,51,043,5
5271,,,51,035,2
5272,,,51,193,1
5273,,,51,035,1
5274,,,51,760,1
5275,,,51,013,1
5276,,,51,690,3
5277,,,51,191,1
5278,,,51,143,3
5279,,,51,013,1
5280,,,51,680,1
5281,,,51,041,2
5282,,,51,810,3
5283,,,51,610,2
5284,,,51,149,4
5285,,,51,740,1
5286,,,51,059,1
5287,,,51,685,2
5288,,,51,179,1
5289,,,51,059,1
5290,,,51,700,2
5291,,,51,630,2
5292,,,51,199,2
5293,,,51,121,1
5294,,,51,185,1
5295,,,51,640,3
5296,,,51,059,2
5297,,,51,059,1
5298,,,51,185,2
5299,,,51,650,1
5300,,,51,041,2
5301,,,51,107,4
5302,,,51,550,1
5303,,,51,191,2
5304,,,51,125,2
5305,,,51,510,1
5306,,,51,107,1
5307,,,51,029,2
5308,,,51,775,2
5309,,,51,710,1
5310,,,51,510,1
5311,,,51,031,2
5312,,,51,093,1
5313,,,51,730,6
5314,,,51,031,1
5315,,,51,630,1
5316,,,51,059,2
5317,,,51,810,1
5318,,,51,177,1
5319,,,51,059,2
5320,,,51,059,4
5321,,,51,199,5
5322,,,51,678,1
5323,,,51,153,2
5324,,,51,107,3
5325,,,51,059,2
5326,,,51,630,1
5327,,,51,059,4
5328,,,51,085,1
5329,,,51,107,2
5330,,,51,107,2
5331,,,51,053,1
5332,,,51,177,2
5333,,,51,059,2
5334,,,51,760,3
5335,,,51,003,1
5336,,,51,177,1
5337,,,51,760,2
5338,,,51,153,1
5339,,,51,550,2
5340,,,51,810,2
5341,,,51,163,1
5342,,,51,810,1
5343,,,51,059,1
5344,,,51,163,2
5345,,,51,810,1
5346,,,51,153,3
5347,,,51,810,1
5348,,,51,800,1
5349,,,51,107,1
5350,,,51,069,1
5351,,,51,177,1
5352,,,51,510,1
5353,,,51,660,2
5354,,,51,089,1
5355,,,51,087,1
5356,,,51,179,2
5357,,,51,199,4
5358,,,51,041,2
5359,,,51,510,2
5360,,,51,169,1
5361,,,51,059,1
5362,,,51,059,1
5363,,,51,059,3
5364,,,51,810,2
5365,,,51,019,1
5366,,,51,013,4
5367,,,51,085,1
5368,,,51,089,3
5369,,,51,041,1
5370,,,51,710,3
5371,,,51,087,3
5372,,,51,810,1
5373,,,51,165,3
5374,,,51,003,1
5375,,,51,059,1
5376,,,51,013,1
5377,,,51,730,1
5378,,,51,059,1
5379,,,51,107,5
5380,,,51,153,2
5381,,,51,127,3
5382,,,51,081,1
5383,,,51,087,2
5384,,,51,740,1
5385,,,51,810,1
5386,,,51,810,1
5387,,,51,153,1
5388,,,51,059,1
5389,,,51,790,1
5390,,,51,153,2
5391,,,51,175,1
5392,,,51,680,5
5393,,,51,179,2
5394,,,51,041,1
5395,,,51,800,4
5396,,,51,177,2
5397,,,51,153,1
5398,,,51,085,1
5399,,,51,167,5
5400,,,51,810,1
5401,,,51,059,1
5402,,,51,683,2
5403,,,51,700,2
5404,,,51,760,2
5405,,,51,107,1
5406,,,51,730,5
5407,,,51,830,2
5408,,,51,590,2
5409,,,51,087,2
5410,,,51,087,3
5411,,,51,095,4
5412,,,51,169,2
5413,,,51,053,1
5414,,,51,013,3
5415,,,51,009,3
5416,,,51,059,3
5417,,,51,153,3
5418,,,51,105,1
5419,,,51,760,1
5420,,,51,107,3
5421,,,51,153,1
5422,,,51,069,2
5423,,,51,810,1
5424,,,51,179,2
5425,,,51,069,2
5426,,,51,059,1
5427,,,51,041,1
5428,,,51,760,3
5429,,,51,085,3
5430,,,51,177,1
5431,,,51,770,2
5432,,,51,153,1
5433,,,51,041,1
5434,,,51,059,3
5435,,,51,065,2
5436,,,51,770,1
5437,,,51,760,1
5438,,,51,023,4
5439,,,51,015,2
5440,,,51,760,1
5441,,,51,059,3
5442,,,51,810,1
5443,,,51,121,4
5444,,,51,710,3
5445,,,51,059,2
5446,,,51,187,2
5447,,,51,760,2
5448,,,51,710,3
5449,,,51,083,1
5450,,,51,121,3
5451,,,51,510,1
5452,,,51,041,1
5453,,,51,710,3
5454,,,51,087,1
5455,,,51,840,2
5456,,,51,023,1
5457,,,51,775,1
5458,,,51,087,2
5459,,,51,760,1
5460,,,51,013,1
5461,,,51,109,1
5462,,,51,041,1
5463,,,51,041,1
5464,,,51,770,4
5465,,,51,710,1
5466,,,51,107,1
5467,,,51,059,1
5468,,,51,059,3
5469,,,51,710,2
5470,,,51,683,5
5471,,,51,059,1
5472,,,51,177,2
5473,,,51,550,3
5474,,,51,153,1
5475,,,51,760,1
5476,,,51,177,1
5477,,,51,650,2
5478,,,51,510,1
5479,,,51,041,1
5480,,,51,760,3
5481,,,51,650,2
5482,,,51,015,1
5483,,,51,019,1
5484,,,51,810,1
5485,,,51,013,3
5486,,,51,036,1
5487,,,51,025,2
5488,,,51,700,1
5489,,,51,171,2
5490,,,51,121,2
5491,,,51,153,2
5492,,,51,087,4
5493,,,51,121,1
5494,,,51,047,2
5495,,,51,059,3
5496,,,51,165,1
5497,,,51,087,4
5498,,,51,097,2
5499,,,51,570,1
5500,,,51,520,1
5501,,,51,740,2
5502,,,51,009,2
5503,,,51,510,1
5504,,,51,735,1
5505,,,51,087,2
5506,,,51,121,1
5507,,,51,510,1
5508,,,51,059,1
5509,,,51,085,2
5510,,,51,179,1
5511,,,51,800,1
5512,,,51,013,1
5513,,,51,059,2
5514,,,51,700,1
5515,,,51,710,3
5516,,,51,760,2
5517,,,51,059,1
5518,,,51,059,1
5519,,,51,023,1
5520,,,51,540,2
5521,,,51,087,1
5522,,,51,087,2
5523,,,51,003,1
5524,,,51,037,1
5525,,,51,019,1
5526,,,51,153,1
5527,,,51,157,3
5528,,,51,073,1
5529,,,51,683,2
5530,,,51,107,2
5531,,,51,650,2
5532,,,51,161,3
5533,,,51,037,1
5534,,,51,059,2
5535,,,51,107,4
5536,,,51,790,1
5537,,,51,187,3
5538,,,51,059,2
5539,,,51,775,2
5540,,,51,181,2
5541,,,51,810,2
5542,,,51,153,3
5543,,,51,153,1
5544,,,51,107,4
5545,,,51,830,2
5546,,,51,800,3
5547,,,51,710,1
5548,,,51,740,1
5549,,,51,107,1
5550,,,51,550,1
5551,,,51,710,3
5552,,,51,550,1
5553,,,51,197,1
5554,,,51,775,1
5555,,,51,510,2
5556,,,51,059,1
5557,,,51,590,1
5558,,,51,165,2
5559,,,51,023,2
5560,,,51,185,1
5561,,,51,730,2
5562,,,51,810,4
5563,,,51,059,1
5564,,,51,059,1
5565,,,51,153,2
5566,,,51,165,1
5567,,,51,059,1
5568,,,51,800,2
5569,,,51,025,1
5570,,,51,059,2
5571,,,51,041,3
5572,,,51,710,1
5573,,,51,683,2
5574,,,51,041,2
5575,,,51,153,1
5576,,,51,179,2
5577,,,51,041,3
5578,,,51,141,2
5579,,,51,059,2
5580,,,51,013,1
5581,,,51,013,2
5582,,,51,760,2
5583,,,51,710,1
5584,,,51,059,3
5585,,,51,061,2
5586,,,51,041,2
5587,,,51,089,1
5588,,,51,107,4
5589,,,51,179,2
5590,,,51,059,1
5591,,,51,015,2
5592,,,51,195,2
5593,,,51,800,2
5594,,,51,153,2
5595,,,51,185,1
5596,,,51,015,1
5597,,,51,036,2
5598,,,51,059,1
5599,,,51,790,1
5600,,,51,710,1
5601,,,51,067,2
5602,,,51,197,1
5603,,,51,137,2
5604,,,51,001,2
5605,,,51,013,1
5606,,,51,139,1
5607,,,51,157,4
5608,,,51,730,4
5609,,,51,760,1
5610,,,51,177,2
5611,,,51,181,2
5612,,,51,630,1
5613,,,51,013,2
5614,,,51,165,2
5615,,,51,153,1
5616,,,51,590,1
5617,,,51,095,1
5618,,,51,820,1
5619,,,51,650,3
5620,,,51,700,1
5621,,,51,840,1
5622,,,51,800,2
5623,,,51,191,1
5624,,,51,041,4
5625,,,51,510,2
5626,,,51,730,1
5627,,,51,105,1
5628,,,51,620,1
5629,,,51,087,2
5630,,,51,700,2
5631,,,51,760,1
5632,,,51,740,1
5633,,,51,700,2
5634,,,51,550,1
5635,,,51,059,1
5636,,,51,595,4
5637,,,51,185,2
5638,,,51,093,3
5639,,,51,550,1
5640,,,51,107,2
5641,,,51,059,3
5642,,,51,015,1
5643,,,51,790,4
5644,,,51,760,1
5645,,,51,195,1
5646,,,51,510,1
5647,,,51,193,1
5648,,,51,059,1
5649,,,51,191,1
5650,,,51,107,3
5651,,,51,051,3
5652,,,51,103,2
5653,,,51,107,3
5654,,,51,770,1
5655,,,51,059,1
5656,,,51,036,2
5657,,,51,810,2
5658,,,51,570,2
5659,,,51,740,1
5660,,,51,033,1
5661,,,51,550,1
5662,,,51,059,2
5663,,,51,121,1
5664,,,51,730,2
5665,,,51,550,2
5666,,,51,760,1
5667,,,51,600,4
5668,,,51,199,1
5669,,,51,067,1
5670,,,51,109,2
5671,,,51,041,1
5672,,,51,015,3
5673,,,51,087,2
5674,,,51,177,2
5675,,,51,087,1
5676,,,51,770,1
5677,,,51,059,2
5678,,,51,143,1
5679,,,51,700,1
5680,,,51,059,1
5681,,,51,153,2
5682,,,51,059,1
5683,,,51,650,1
5684,,,51,109,1
5685,,,51,059,3
5686,,,51,059,2
5687,,,51,107,1
5688,,,51,105,2
5689,,,51,143,1
5690,,,51,600,4
5691,,,51,700,3
5692,,,51,059,2
5693,,,51,087,1
5694,,,51,153,1
5695,,,51,820,2
5696,,,51,680,3
5697,,,51,810,1
5698,,,51,137,2
5699,,,51,750,3
5700,,,51,153,1
5701,,,51,107,1
5702,,,51,800,1
5703,,,51,810,3
5704,,,51,153,2
5705,,,51,059,1
5706,,,51,009,2
5707,,,51,013,3
5708,,,51,117,1
5709,,,51,193,2
5710,,,51,107,1
5711,,,51,001,2
5712,,,51,760,1
5713,,,51,161,1
5714,,,51,810,3
5715,,,51,059,2
5716,,,51,153,1
5717,,,51,153,1
5718,,,51,059,1
5719,,,51,061,1
5720,,,51,089,3
5721,,,51,097,3
5722,,,51,710,2
5723,,,51,019,2
5724,,,51,590,3
5725,,,51,710,1
5726,,,51,610,2
5727,,,51,059,1
5728,,,51,179,1
5729,,,51,059,2
5730,,,51,087,1
5731,,,51,005,3
5732,,,51,680,1
5733,,,51,710,2
5734,,,51,710,4
5735,,,51,067,1
5736,,,51,740,2
5737,,,51,069,1
5738,,,51,163,1
5739,,,51,059,3
5740,,,51,059,1
5741,,,51,177,3
5742,,,51,177,3
5743,,,51,075,1
5744,,,51,153,2
5745,,,51,630,2
5746,,,51,023,2
5747,,,51,059,3
5748,,,51,710,1
5749,,,51,121,2
5750,,,51,157,2
5751,,,51,137,2
5752,,,51,810,2
5753,,,51,810,2
5754,,,51,087,1
5755,,,51,059,5
5756,,,51,059,1
5757,,,51,710,3
5758,,,51,760,2
5759,,,51,069,1
5760,,,51,740,1
5761,,,51,550,2
5762,,,51,041,2
5763,,,51,700,1
5764,,,51,710,1
5765,,,51,810,1
5766,,,51,169,3
5767,,,51,810,1
5768,,,51,053,1
5769,,,51,680,2
5770,,,51,810,2
5771,,,51,013,2
5772,,,51,650,1
5773,,,51,107,2
5774,,,51,683,5
5775,,,51,191,3
5776,,,51,031,1
5777,,,51,143,1
5778,,,51,071,2
5779,,,51,700,1
5780,,,51,550,2
5781,,,51,059,3
5782,,,51,510,2
5783,,,51,069,1
5784,,,51,810,2
5785,,,51,540,3
5786,,,51,041,2
5787,,,51,770,2
5788,,,51,153,1
5789,,,51,059,2
5790,,,51,720,4
5791,,,51,650,1
5792,,,51,031,2
5793,,,51,059,4
5794,,,51,155,5
5795,,,51,107,4
5796,,,51,107,1
5797,,,51,019,1
5798,,,51,710,2
5799,,,51,163,1
5800,,,51,153,1
5801,,,51,775,1
5802,,,51,107,3
5803,,,51,167,2
5804,,,51,680,4
5805,,,51,790,1
5806,,,51,059,5
5807,,,51,710,1
5808,,,51,041,1
5809,,,51,179,2
5810,,,51,179,1
5811,,,51,710,1
5812,,,51,650,2
5813,,,51,103,2
5814,,,51,093,1
5815,,,51,810,2
5816,,,51,177,3
5817,,,51,710,1
5818,,,51,710,2
5819,,,51,590,2
5820,,,51,059,1
5821,,,51,760,3
5822,,,51,087,2
5823,,,51,137,2
5824,,,51,683,1
5825,,,51,137,2
5826,,,51,810,1
5827,,,51,185,3
5828,,,51,179,3
5829,,,51,510,1
5830,,,51,121,1
5831,,,51,650,1
5832,,,51,700,1
5833,,,51,059,1
5834,,,51,107,3
5835,,,51,109,2
5836,,,51,069,2
5837,,,51,550,1
5838,,,51,760,2
5839,,,51,107,2
5840,,,51,087,1
5841,,,51,059,1
5842,,,51,550,1
5843,,,51,107,1
5844,,,51,740,3
5845,,,51,019,3
5846,,,51,740,2
5847,,,51,047,1
5848,,,51,540,1
5849,,,51,133,2
5850,,,51,510,2
5851,,,51,650,1
5852,,,51,107,1
5853,,,51,153,1
5854,,,51,840,1
5855,,,51,085,2
5856,,,51,023,1
5857,,,51,085,2
5858,,,51,013,1
5859,,,51,760,5
5860,,,51,137,2
5861,,,51,099,1
5862,,,51,185,1
5863,,,51,193,2
5864,,,51,059,2
5865,,,51,085,3
5866,,,51,740,2
5867,,,51,109,2
5868,,,51,510,1
5869,,,51,171,3
5870,,,51,600,1
5871,,,51,013,1
5872,,,51,650,2
5873,,,51,550,1
5874,,,51,740,1
5875,,,51,001,3
5876,,,51,810,1
5877,,,51,650,1
5878,,,51,195,1
5879,,,51,067,2
5880,,,51,069,1
5881,,,51,630,2
5882,,,51,735,1
5883,,,51,760,1
5884,,,51,179,2
5885,,,51,121,2
5886,,,51,810,2
5887,,,51,121,2
5888,,,51,087,2
5889,,,51,810,1
5890,,,51,760,1
5891,,,51,620,1
5892,,,51,067,1
5893,,,51,153,1
5894,,,51,023,1
5895,,,51,790,1
5896,,,51,059,1
5897,,,51,107,1
5898,,,51,199,1
5899,,,51,041,1
5900,,,51,810,2
5901,,,51,770,5
5902,,,51,005,3
5903,,,51,135,1
5904,,,51,087,1
5905,,,51,059,1
5906,,,51,073,2
5907,,,51,685,1
5908,,,51,059,2
5909,,,51,113,2
5910,,,51,800,2
5911,,,51,700,1
5912,,,51,800,2
5913,,,51,760,1
5914,,,51,680,3
5915,,,51,153,1
5916,,,51,650,1
5917,,,51,510,3
5918,,,51,059,2
5919,,,51,085,1
5920,,,51,153,2
5921,,,51,199,1
5922,,,51,085,3
5923,,,51,810,1
5924,,,51,153,2
5925,,,51,735,1
5926,,,51,179,1
5927,,,51,510,2
5928,,,51,630,1
5929,,,51,059,2
5930,,,51,810,1
5931,,,51,775,2
5932,,,51,550,1
5933,,,51,059,1
5934,,,51,540,1
5935,,,51,710,1
5936,,,51,059,3
5937,,,51,810,3
5938,,,51,800,2
5939,,,51,075,6
5940,,,51,145,2
5941,,,51,107,2
5942,,,51,059,2
5943,,,51,137,3
5944,,,51,195,2
5945,,,51,690,2
5946,,,51,740,1
5947,,,51,067,2
5948,,,51,680,1
5949,,,51,685,2
5950,,,51,125,1
5951,,,51,740,1
5952,,,51,510,3
5953,,,51,157,1
5954,,,51,161,2
5955,,,51,059,1
5956,,,51,059,1
5957,,,51,069,2
5958,,,51,061,3
5959,,,51,001,1
5960,,,51,053,1
5961,,,51,153,2
5962,,,51,620,1
5963,,,51,169,1
5964,,,51,179,2
5965,,,51,800,2
5966,,,51,187,2
5967,,,51,520,4
5968,,,51,107,2
5969,,,51,047,1
5970,,,51,069,2
5971,,,51,059,2
5972,,,51,550,1
5973,,,51,059,1
5974,,,51,119,3
5975,,,51,770,2
5976,,,51,059,2
5977,,,51,550,2
5978,,,51,760,2
5979,,,51,059,2
5980,,,51,810,4
5981,,,51,810,2
5982,,,51,019,1
5983,,,51,059,2
5984,,,51,041,1
5985,,,51,710,4
5986,,,51,700,1
5987,,,51,013,1
5988,,,51,810,1
5989,,,51,760,2
5990,,,51,045,1
5991,,,51,680,1
5992,,,51,087,2
5993,,,51,041,1
5994,,,51,013,1
5995,,,51,740,3
5996,,,51,061,2
5997,,,51,153,1
5998,,,51,193,2
5999,,,51,810,1
6000,,,51,087,3
6001,,,51,085,1
6002,,,51,810,1
6003,,,51,740,1
6004,,,51,680,1
6005,,,51,101,1
6006,,,51,081,2
6007,,,51,059,4
6008,,,51,810,3
6009,,,51,730,2
6010,,,51,087,2
6011,,,51,089,1
6012,,,51,059,2
6013,,,51,153,1
6014,,,51,087,4
6015,,,51,087,1
6016,,,51,059,2
6017,,,51,033,2
6018,,,51,053,3
6019,,,51,041,1
6020,,,51,810,2
6021,,,51,143,3
6022,,,51,660,1
6023,,,51,045,1
6024,,,51,059,2
6025,,,51,059,1
6026,,,51,059,1
6027,,,51,059,1
6028,,,51,025,1
6029,,,51,041,1
6030,,,51,107,1
6031,,,51,015,3
6032,,,51,013,1
6033,,,51,041,1
6034,,,51,520,1
6035,,,51,087,2
6036,,,51,059,1
6037,,,51,810,5
6038,,,51,107,2
6039,,,51,650,4
6040,,,51,059,2
6041,,,51,087,1
6042,,,51,059,2
6043,,,51,143,1
6044,,,51,087,1
6045,,,51,073,1
6046,,,51,161,2
6047,,,51,107,1
6048,,,51,760,1
6049,,,51,087,1
6050,,,51,550,1
6051,,,51,810,2
6052,,,51,019,3
6053,,,51,740,1
6054,,,51,155,1
6055,,,51,093,2
6056,,,51,059,4
6057,,,51,820,2
6058,,,51,083,1
6059,,,51,035,1
6060,,,51,550,1
6061,,,51,810,1
6062,,,51,690,2
6063,,,51,153,2
6064,,,51,019,3
6065,,,51,810,1
6066,,,51,185,4
6067,,,51,087,3
6068,,,51,095,3
6069,,,51,810,1
6070,,,51,810,1
6071,,,51,107,1
6072,,,51,089,5
6073,,,51,760,2
6074,,,51,167,1
6075,,,51,035,2
6076,,,51,029,3
6077,,,51,810,1
6078,,,51,700,3
6079,,,51,059,2
6080,,,51,775,1
6081,,,51,195,1
6082,,,51,059,2
6083,,,51,710,3
6084,,,51,147,2
6085,,,51,161,2
6086,,,51,840,4
6087,,,51,199,3
6088,,,51,177,1
6089,,,51,810,1
6090,,,51,710,3
6091,,,51,059,2
6092,,,51,191,1
6093,,,51,107,2
6094,,,51,169,1
6095,,,51,165,3
6096,,,51,107,1
6097,,,51,013,3
6098,,,51,683,1
6099,,,51,700,3
6100,,,51,199,1
6101,,,51,071,2
6102,,,51,740,3
6103,,,51,107,2
6104,,,51,600,4
6105,,,51,067,2
6106,,,51,770,1
6107,,,51,113,1
6108,,,51,810,1
6109,,,51,059,1
6110,,,51,510,1
6111,,,51,177,2
6112,,,51,013,1
6113,,,51,171,1
6114,,,51,081,1
6115,,,51,119,1
6116,,,51,143,3
6117,,,51,087,3
6118,,,51,710,1
6119,,,51,510,1
6120,,,51,199,2
6121,,,51,770,1
6122,,,51,165,2
6123,,,51,007,3
6124,,,51,143,1
6125,,,51,085,1
6126,,,51,015,4
6127,,,51,041,2
6128,,,51,800,1
6129,,,51,093,2
6130,,,51,107,2
6131,,,51,067,1
6132,,,51,167,1
6133,,,51,087,1
6134,,,51,107,3
6135,,,51,680,1
6136,,,51,059,2
6137,,,51,800,3
6138,,,51,760,2
6139,,,51,089,3
6140,,,51,153,1
6141,,,51,660,1
6142,,,51,013,3
6143,,,51,059,2
6144,,,51,023,1
6145,,,51,710,2
6146,,,51,059,2
6147,,,51,800,3
6148,,,51,153,2
6149,,,51,023,1
6150,,,51,143,1
6151,,,51,810,1
6152,,,51,710,2
6153,,,51,107,1
6154,,,51,810,1
6155,,,51,059,4
6156,,,51,015,2
6157,,,51,770,1
6158,,,51,165,1
6159,,,51,143,2
6160,,,51,041,3
6161,,,51,630,1
6162,,,51,179,3
6163,,,51,540,1
6164,,,51,095,2
6165,,,51,660,2
6166,,,51,510,1
6167,,,51,065,2
6168,,,51,810,2
6169,,,51,177,2
6170,,,51,101,2
6171,,,51,019,1
6172,,,51,073,1
6173,,,51,101,2
6174,,,51,810,1
6175,,,51,165,1
6176,,,51,760,2
6177,,,51,059,2
6178,,,51,015,3
6179,,,51,810,1
6180,,,51,750,2
6181,,,51,161,1
6182,,,51,540,3
6183,,,51,105,2
6184,,,51,770,1
6185,,,51,710,1
6186,,,51,630,1
6187,,,51,099,1
6188,,,51,650,1
6189,,,51,031,1
6190,,,51,141,1
6191,,,51,059,1
6192,,,51,193,1
6193,,,51,710,1
6194,,,51,099,1
6195,,,51,153,2
6196,,,51,775,2
6197,,,51,760,2
6198,,,51,175,2
6199,,,51,710,2
6200,,,51,085,1
6201,,,51,830,1
6202,,,51,041,1
6203,,,51,059,1
6204,,,51,191,1
6205,,,51,750,3
6206,,,51,059,1
6207,,,51,760,1
6208,,,51,059,2
6209,,,51,059,1
6210,,,51,015,1
6211,,,51,810,2
6212,,,51,770,2
6213,,,51,185,5
6214,,,51,013,1
6215,,,51,760,2
6216,,,51,199,3
6217,,,51,141,1
6218,,,51,059,2
6219,,,51,690,3
6220,,,51,550,2
6221,,,51,125,3
6222,,,51,031,2
6223,,,51,059,1
6224,,,51,710,2
6225,,,51,061,2
6226,,,51,183,1
6227,,,51,810,1
6228,,,51,059,1
6229,,,51,770,3
6230,,,51,550,1
6231,,,51,161,1
6232,,,51,059,2
6233,,,51,107,1
6234,,,51,127,1
6235,,,51,033,2
6236,,,51,153,1
6237,,,51,710,1
6238,,,51,193,2
6239,,,51,153,1
6240,,,51,510,1
6241,,,51,087,2
6242,,,51,059,2
6243,,,51,510,1
6244,,,51,041,2
6245,,,51,760,3
6246,,,51,059,2
6247,,,51,167,3
6248,,,51,195,1
6249,,,51,069,1
6250,,,51,800,1
6251,,,51,760,1
6252,,,51,041,3
6253,,,51,139,2
6254,,,51,820,4
6255,,,51,107,3
6256,,,51,590,1
6257,,,51,059,1
6258,,,51,059,1
6259,,,51,013,1
6260,,,51,810,2
6261,,,51,550,2
6262,,,51,059,1
6263,,,51,013,2
6264,,,51,059,2
6265,,,51,810,2
6266,,,51,011,2
6267,,,51,079,3
6268,,,51,059,3
6269,,,51,735,3
6270,,,51,710,2
6271,,,51,033,2
6272,,,51,199,1
6273,,,51,155,1
6274,,,51,069,1
6275,,,51,059,2
6276,,,51,069,3
6277,,,51,059,1
6278,,,51,059,2
6279,,,51,059,1
6280,,,51,510,2
6281,,,51,013,2
6282,,,51,550,2
6283,,,51,107,1
6284,,,51,760,1
6285,,,51,089,1
6286,,,51,153,3
6287,,,51,740,2
6288,,,51,053,4
6289,,,51,059,2
6290,,,51,145,1
6291,,,51,680,1
6292,,,51,015,3
6293,,,51,107,1
6294,,,51,059,2
6295,,,51,107,1
6296,,,51,510,1
6297,,,51,137,2
6298,,,51,087,2
6299,,,51,710,1
6300,,,51,087,1
6301,,,51,760,1
6302,,,51,095,2
6303,,,51,059,1
6304,,,51,041,2
6305,,,51,059,1
6306,,,51,161,3
6307,,,51,650,1
6308,,,51,165,2
6309,,,51,630,1
6310,,,51,750,1
6311,,,51,041,3
6312,,,51,770,2
6313,,,51,510,1
6314,,,51,590,2
6315,,,51,031,2
6316,,,51,089,2
6317,,,51,013,2
6318,,,51,107,2
6319,,,51,013,1
6320,,,51,680,1
6321,,,51,059,2
6322,,,51,059,1
6323,,,51,510,2
6324,,,51,087,1
6325,,,51,143,2
6326,,,51,061,1
6327,,,51,730,1
6328,,,51,540,1
6329,,,51,063,2
6330,,,51,810,1
6331,,,51,157,1
6332,,,51,059,2
6333,,,51,710,3
6334,,,51,107,3
6335,,,51,810,3
6336,,,51,710,2
6337,,,51,095,1
6338,,,51,735,1
6339,,,51,139,1
6340,,,51,660,4
6341,,,51,161,1
6342,,,51,059,1
6343,,,51,059,2
6344,,,51,041,3
6345,,,51,101,2
6346,,,51,570,1
6347,,,51,019,1
6348,,,51,161,1
6349,,,51,059,1
6350,,,51,760,3
6351,,,51,193,2
6352,,,51,137,4
6353,,,51,650,1
6354,,,51,059,2
6355,,,51,059,1
6356,,,51,059,1
6357,,,51,550,2
6358,,,51,113,1
6359,,,51,179,2
6360,,,51,690,1
6361,,,51,161,2
6362,,,51,790,1
6363,,,51,023,2
6364,,,51,540,3
6365,,,51,059,2
6366,,,51,087,1
6367,,,51,059,1
6368,,,51,143,5
6369,,,51,089,1
6370,,,51,770,1
6371,,,51,133,2
6372,,,51,107,1
6373,,,51,059,2
6374,,,51,155,1
6375,,,51,059,2
6376,,,51,041,2
6377,,,51,071,1
6378,,,51,013,1
6379,,,51,107,3
6380,,,51,003,3
6381,,,51,153,1
6382,,,51,109,1
6383,,,51,810,2
6384,,,51,550,1
6385,,,51,153,1
6386,,,51,740,1
6387,,,51,059,3
6388,,,51,069,2
6389,,,51,750,2
6390,,,51,650,3
6391,,,51,810,4
6392,,,51,059,1
6393,,,51,013,3
6394,,,51,059,1
6395,,,51,800,4
6396,,,51,650,1
6397,,,51,161,2
6398,,,51,810,1
6399,,,51,059,2
6400,,,51,199,1
6401,,,51,023,1
6402,,,51,073,2
6403,,,51,610,1
6404,,,51,191,2
6405,,,51,660,3
6406,,,51,153,1
6407,,,51,153,3
6408,,,51,121,1
6409,,,51,760,1
6410,,,51,141,3
6411,,,51,133,2
6412,,,51,153,2
6413,,,51,087,2
6414,,,51,510,2
6415,,,51,013,1
6416,,,51,059,1
6417,,,51,013,2
6418,,,51,005,1
6419,,,51,061,2
6420,,,51,153,1
6421,,,51,013,3
6422,,,51,710,1
6423,,,51,700,3
6424,,,51,710,1
6425,,,51,830,3
6426,,,51,590,2
6427,,,51,025,5
6428,,,51,770,2
6429,,,51,087,4
6430,,,51,710,4
6431,,,51,013,2
6432,,,51,177,2
6433,,,51,157,4
6434,,,51,177,3
6435,,,51,710,3
6436,,,51,089,2
6437,,,51,015,1
6438,,,51,059,1
